onset	duration	sample	unit_id	event_type
19.1182	0.0	39154	7	motor-unit-spike
19.1221	0.0	39162	0	motor-unit-spike
19.1274	0.0	39173	4	motor-unit-spike
19.2285	0.0	39380	4	motor-unit-spike
19.2344	0.0	39392	6	motor-unit-spike
19.2456	0.0	39415	5	motor-unit-spike
19.2842	0.0	39494	1	motor-unit-spike
19.2886	0.0	39503	3	motor-unit-spike
19.2969	0.0	39520	2	motor-unit-spike
19.3325	0.0	39593	5	motor-unit-spike
19.3696	0.0	39669	7	motor-unit-spike
19.4565	0.0	39847	1	motor-unit-spike
19.458	0.0	39850	8	motor-unit-spike
19.4727	0.0	39880	3	motor-unit-spike
19.4834	0.0	39902	7	motor-unit-spike
19.4902	0.0	39916	4	motor-unit-spike
19.5063	0.0	39949	1	motor-unit-spike
19.5498	0.0	40038	6	motor-unit-spike
19.6006	0.0	40142	9	motor-unit-spike
19.6006	0.0	40142	3	motor-unit-spike
19.6597	0.0	40263	6	motor-unit-spike
19.6714	0.0	40287	3	motor-unit-spike
19.7485	0.0	40445	1	motor-unit-spike
19.7593	0.0	40467	8	motor-unit-spike
19.8413	0.0	40635	4	motor-unit-spike
19.9858	0.0	40931	5	motor-unit-spike
20.0298	0.0	41021	0	motor-unit-spike
20.0879	0.0	41140	7	motor-unit-spike
20.2202	0.0	41411	0	motor-unit-spike
20.2705	0.0	41514	3	motor-unit-spike
20.272	0.0	41517	8	motor-unit-spike
20.2925	0.0	41559	0	motor-unit-spike
20.394	0.0	41767	2	motor-unit-spike
20.459	0.0	41900	0	motor-unit-spike
20.4756	0.0	41934	8	motor-unit-spike
20.5552	0.0	42097	7	motor-unit-spike
20.5571	0.0	42101	4	motor-unit-spike
20.5698	0.0	42127	5	motor-unit-spike
20.6538	0.0	42299	9	motor-unit-spike
20.6797	0.0	42352	5	motor-unit-spike
20.6992	0.0	42392	8	motor-unit-spike
20.7051	0.0	42404	1	motor-unit-spike
20.751	0.0	42498	4	motor-unit-spike
20.772	0.0	42541	2	motor-unit-spike
20.8081	0.0	42615	7	motor-unit-spike
20.8442	0.0	42689	1	motor-unit-spike
20.8765	0.0	42755	9	motor-unit-spike
20.9292	0.0	42863	6	motor-unit-spike
20.9673	0.0	42941	1	motor-unit-spike
20.9868	0.0	42981	8	motor-unit-spike
21.0127	0.0	43034	0	motor-unit-spike
21.0605	0.0	43132	6	motor-unit-spike
21.0938	0.0	43200	1	motor-unit-spike
21.1133	0.0	43240	0	motor-unit-spike
21.1636	0.0	43343	4	motor-unit-spike
21.2266	0.0	43472	2	motor-unit-spike
21.251	0.0	43522	6	motor-unit-spike
21.29	0.0	43602	8	motor-unit-spike
21.3008	0.0	43624	6	motor-unit-spike
21.3457	0.0	43716	0	motor-unit-spike
21.4326	0.0	43894	9	motor-unit-spike
21.54	0.0	44114	1	motor-unit-spike
21.7056	0.0	44453	6	motor-unit-spike
21.9258	0.0	44904	0	motor-unit-spike
21.9458	0.0	44945	9	motor-unit-spike
21.9502	0.0	44954	8	motor-unit-spike
22.0312	0.0	45120	7	motor-unit-spike
22.0977	0.0	45256	7	motor-unit-spike
22.1235	0.0	45309	1	motor-unit-spike
22.1353	0.0	45333	0	motor-unit-spike
22.1572	0.0	45378	6	motor-unit-spike
22.1909	0.0	45447	9	motor-unit-spike
22.1978	0.0	45461	0	motor-unit-spike
22.2158	0.0	45498	2	motor-unit-spike
22.2285	0.0	45524	8	motor-unit-spike
22.3408	0.0	45754	1	motor-unit-spike
22.356	0.0	45785	3	motor-unit-spike
22.3701	0.0	45814	0	motor-unit-spike
22.3813	0.0	45837	9	motor-unit-spike
22.4277	0.0	45932	0	motor-unit-spike
22.4326	0.0	45942	2	motor-unit-spike
22.4775	0.0	46034	0	motor-unit-spike
22.5273	0.0	46136	0	motor-unit-spike
22.6792	0.0	46447	2	motor-unit-spike
22.7021	0.0	46494	5	motor-unit-spike
22.812	0.0	46719	7	motor-unit-spike
22.8823	0.0	46863	3	motor-unit-spike
22.9644	0.0	47031	3	motor-unit-spike
23.0605	0.0	47228	3	motor-unit-spike
23.1104	0.0	47330	3	motor-unit-spike
23.2319	0.0	47579	5	motor-unit-spike
23.2817	0.0	47681	5	motor-unit-spike
23.335	0.0	47790	8	motor-unit-spike
23.4043	0.0	47932	0	motor-unit-spike
23.4902	0.0	48108	5	motor-unit-spike
23.5435	0.0	48217	0	motor-unit-spike
23.6328	0.0	48400	9	motor-unit-spike
23.6597	0.0	48455	2	motor-unit-spike
23.6641	0.0	48464	6	motor-unit-spike
23.7358	0.0	48611	0	motor-unit-spike
23.7495	0.0	48639	8	motor-unit-spike
23.7563	0.0	48653	4	motor-unit-spike
23.8057	0.0	48754	1	motor-unit-spike
23.8555	0.0	48856	1	motor-unit-spike
23.8838	0.0	48914	2	motor-unit-spike
23.8926	0.0	48932	9	motor-unit-spike
23.9932	0.0	49138	5	motor-unit-spike
24.0864	0.0	49329	3	motor-unit-spike
24.126	0.0	49410	4	motor-unit-spike
24.1328	0.0	49424	8	motor-unit-spike
24.2056	0.0	49573	4	motor-unit-spike
24.2729	0.0	49711	3	motor-unit-spike
24.2769	0.0	49719	4	motor-unit-spike
24.2856	0.0	49737	9	motor-unit-spike
24.2974	0.0	49761	6	motor-unit-spike
24.3047	0.0	49776	1	motor-unit-spike
24.4287	0.0	50030	9	motor-unit-spike
24.4746	0.0	50124	3	motor-unit-spike
24.4912	0.0	50158	6	motor-unit-spike
24.5986	0.0	50378	8	motor-unit-spike
24.645	0.0	50473	5	motor-unit-spike
24.7148	0.0	50616	8	motor-unit-spike
24.729	0.0	50645	6	motor-unit-spike
24.7749	0.0	50739	2	motor-unit-spike
24.9082	0.0	51012	5	motor-unit-spike
24.9253	0.0	51047	0	motor-unit-spike
24.9399	0.0	51077	1	motor-unit-spike
25.0327	0.0	51267	1	motor-unit-spike
25.1138	0.0	51433	6	motor-unit-spike
25.1284	0.0	51463	7	motor-unit-spike
25.1636	0.0	51535	6	motor-unit-spike
25.2222	0.0	51655	3	motor-unit-spike
25.2598	0.0	51732	6	motor-unit-spike
25.3389	0.0	51894	5	motor-unit-spike
25.3896	0.0	51998	6	motor-unit-spike
25.4077	0.0	52035	4	motor-unit-spike
25.5088	0.0	52242	3	motor-unit-spike
25.5825	0.0	52393	4	motor-unit-spike
25.6982	0.0	52630	0	motor-unit-spike
25.7012	0.0	52636	4	motor-unit-spike
25.7617	0.0	52760	2	motor-unit-spike
25.7739	0.0	52785	7	motor-unit-spike
25.7788	0.0	52795	5	motor-unit-spike
25.8115	0.0	52862	2	motor-unit-spike
25.8149	0.0	52869	8	motor-unit-spike
25.8755	0.0	52993	6	motor-unit-spike
25.9155	0.0	53075	1	motor-unit-spike
25.9253	0.0	53095	6	motor-unit-spike
25.9805	0.0	53208	7	motor-unit-spike
26.0669	0.0	53385	0	motor-unit-spike
26.1992	0.0	53656	8	motor-unit-spike
26.249	0.0	53758	8	motor-unit-spike
26.2964	0.0	53855	1	motor-unit-spike
26.3057	0.0	53874	0	motor-unit-spike
26.313	0.0	53889	5	motor-unit-spike
26.3438	0.0	53952	6	motor-unit-spike
26.4038	0.0	54075	4	motor-unit-spike
26.481	0.0	54233	9	motor-unit-spike
26.5659	0.0	54407	5	motor-unit-spike
26.6094	0.0	54496	8	motor-unit-spike
26.646	0.0	54571	0	motor-unit-spike
26.8301	0.0	54948	3	motor-unit-spike
26.8794	0.0	55049	2	motor-unit-spike
26.9829	0.0	55261	3	motor-unit-spike
26.9907	0.0	55277	7	motor-unit-spike
27.0376	0.0	55373	5	motor-unit-spike
27.0483	0.0	55395	3	motor-unit-spike
27.0767	0.0	55453	4	motor-unit-spike
27.2524	0.0	55813	0	motor-unit-spike
27.2827	0.0	55875	1	motor-unit-spike
27.3701	0.0	56054	5	motor-unit-spike
27.4043	0.0	56124	4	motor-unit-spike
27.4136	0.0	56143	9	motor-unit-spike
27.4727	0.0	56264	3	motor-unit-spike
27.5229	0.0	56367	9	motor-unit-spike
27.5762	0.0	56476	8	motor-unit-spike
27.5791	0.0	56482	2	motor-unit-spike
27.6655	0.0	56659	9	motor-unit-spike
27.7153	0.0	56761	9	motor-unit-spike
27.7485	0.0	56829	4	motor-unit-spike
27.8008	0.0	56936	7	motor-unit-spike
27.8042	0.0	56943	1	motor-unit-spike
27.8154	0.0	56966	2	motor-unit-spike
27.8623	0.0	57062	7	motor-unit-spike
27.8936	0.0	57126	2	motor-unit-spike
27.9121	0.0	57164	7	motor-unit-spike
27.9199	0.0	57180	6	motor-unit-spike
27.9292	0.0	57199	0	motor-unit-spike
27.9355	0.0	57212	8	motor-unit-spike
27.9619	0.0	57266	7	motor-unit-spike
27.979	0.0	57301	0	motor-unit-spike
27.9946	0.0	57333	2	motor-unit-spike
28.0259	0.0	57397	5	motor-unit-spike
28.1099	0.0	57569	6	motor-unit-spike
28.1558	0.0	57663	5	motor-unit-spike
28.2114	0.0	57777	0	motor-unit-spike
28.2324	0.0	57820	6	motor-unit-spike
28.2461	0.0	57848	7	motor-unit-spike
28.2788	0.0	57915	2	motor-unit-spike
28.3286	0.0	58017	6	motor-unit-spike
28.3872	0.0	58137	2	motor-unit-spike
28.4355	0.0	58236	3	motor-unit-spike
28.4399	0.0	58245	9	motor-unit-spike
28.4854	0.0	58338	3	motor-unit-spike
28.4893	0.0	58346	5	motor-unit-spike
28.5103	0.0	58389	8	motor-unit-spike
28.5391	0.0	58448	5	motor-unit-spike
28.6475	0.0	58670	1	motor-unit-spike
28.6499	0.0	58675	2	motor-unit-spike
28.7241	0.0	58827	7	motor-unit-spike
28.728	0.0	58835	2	motor-unit-spike
28.7988	0.0	58980	0	motor-unit-spike
28.7998	0.0	58982	7	motor-unit-spike
28.8594	0.0	59104	9	motor-unit-spike
28.9028	0.0	59193	7	motor-unit-spike
28.9741	0.0	59339	7	motor-unit-spike
28.9824	0.0	59356	9	motor-unit-spike
28.998	0.0	59388	0	motor-unit-spike
29.0098	0.0	59412	4	motor-unit-spike
29.0239	0.0	59441	7	motor-unit-spike
29.0322	0.0	59458	8	motor-unit-spike
29.0835	0.0	59563	7	motor-unit-spike
29.0962	0.0	59589	0	motor-unit-spike
29.104	0.0	59605	9	motor-unit-spike
29.1162	0.0	59630	3	motor-unit-spike
29.1333	0.0	59665	7	motor-unit-spike
29.147	0.0	59693	0	motor-unit-spike
29.1841	0.0	59769	2	motor-unit-spike
29.2339	0.0	59871	2	motor-unit-spike
29.2866	0.0	59979	6	motor-unit-spike
29.3291	0.0	60066	8	motor-unit-spike
29.335	0.0	60078	4	motor-unit-spike
29.3848	0.0	60180	4	motor-unit-spike
29.5537	0.0	60526	2	motor-unit-spike
29.5752	0.0	60570	3	motor-unit-spike
29.5762	0.0	60572	7	motor-unit-spike
29.5825	0.0	60585	0	motor-unit-spike
29.6323	0.0	60687	0	motor-unit-spike
29.6772	0.0	60779	8	motor-unit-spike
29.6821	0.0	60789	0	motor-unit-spike
29.6973	0.0	60820	5	motor-unit-spike
29.7319	0.0	60891	0	motor-unit-spike
29.7363	0.0	60900	3	motor-unit-spike
29.7808	0.0	60991	7	motor-unit-spike
29.7891	0.0	61008	6	motor-unit-spike
29.7983	0.0	61027	1	motor-unit-spike
29.811	0.0	61053	2	motor-unit-spike
29.8726	0.0	61179	7	motor-unit-spike
29.9204	0.0	61277	6	motor-unit-spike
29.9282	0.0	61293	4	motor-unit-spike
29.9663	0.0	61371	5	motor-unit-spike
29.9702	0.0	61379	6	motor-unit-spike
30.0	0.0	61440	0	motor-unit-spike
30.02	0.0	61481	6	motor-unit-spike
30.0581	0.0	61559	9	motor-unit-spike
30.1045	0.0	61654	4	motor-unit-spike
30.1187	0.0	61683	0	motor-unit-spike
30.1665	0.0	61781	1	motor-unit-spike
30.3032	0.0	62061	7	motor-unit-spike
30.3086	0.0	62072	8	motor-unit-spike
30.3467	0.0	62150	2	motor-unit-spike
30.3677	0.0	62193	9	motor-unit-spike
30.3965	0.0	62252	2	motor-unit-spike
30.4492	0.0	62360	4	motor-unit-spike
30.458	0.0	62378	1	motor-unit-spike
30.5054	0.0	62475	2	motor-unit-spike
30.5117	0.0	62488	6	motor-unit-spike
30.6011	0.0	62671	1	motor-unit-spike
30.6265	0.0	62723	7	motor-unit-spike
30.6533	0.0	62778	2	motor-unit-spike
30.6812	0.0	62835	4	motor-unit-spike
30.731	0.0	62937	1	motor-unit-spike
30.7373	0.0	62950	3	motor-unit-spike
30.7437	0.0	62963	2	motor-unit-spike
30.7734	0.0	63024	9	motor-unit-spike
30.8267	0.0	63133	2	motor-unit-spike
30.8389	0.0	63158	3	motor-unit-spike
30.9248	0.0	63334	3	motor-unit-spike
30.9321	0.0	63349	6	motor-unit-spike
31.0508	0.0	63592	3	motor-unit-spike
31.0918	0.0	63676	2	motor-unit-spike
31.1875	0.0	63872	5	motor-unit-spike
31.1899	0.0	63877	9	motor-unit-spike
31.3135	0.0	64130	4	motor-unit-spike
31.6104	0.0	64738	0	motor-unit-spike
31.6187	0.0	64755	4	motor-unit-spike
31.6587	0.0	64837	5	motor-unit-spike
31.7446	0.0	65013	7	motor-unit-spike
31.8496	0.0	65228	9	motor-unit-spike
31.8569	0.0	65243	2	motor-unit-spike
31.9297	0.0	65392	4	motor-unit-spike
31.9946	0.0	65525	6	motor-unit-spike
32.1367	0.0	65816	3	motor-unit-spike
32.2217	0.0	65990	2	motor-unit-spike
32.3237	0.0	66199	8	motor-unit-spike
32.3408	0.0	66234	2	motor-unit-spike
32.4429	0.0	66443	6	motor-unit-spike
32.5474	0.0	66657	4	motor-unit-spike
32.5972	0.0	66759	4	motor-unit-spike
32.8589	0.0	67295	3	motor-unit-spike
32.9751	0.0	67533	7	motor-unit-spike
33.0728	0.0	67733	1	motor-unit-spike
33.4497	0.0	68505	3	motor-unit-spike
33.5034	0.0	68615	1	motor-unit-spike
33.5864	0.0	68785	4	motor-unit-spike
33.6973	0.0	69012	5	motor-unit-spike
33.7207	0.0	69060	6	motor-unit-spike
33.7515	0.0	69123	0	motor-unit-spike
33.895	0.0	69417	2	motor-unit-spike
33.9473	0.0	69524	1	motor-unit-spike
34.1675	0.0	69975	2	motor-unit-spike
34.4692	0.0	70593	2	motor-unit-spike
34.98	0.0	71639	3	motor-unit-spike
35.3613	0.0	72420	0	motor-unit-spike
35.3916	0.0	72482	1	motor-unit-spike
