onset	duration	sample	unit_id	event_type
17.7075	0.0	36265	0	motor-unit-spike
17.7642	0.0	36381	0	motor-unit-spike
17.8774	0.0	36613	4	motor-unit-spike
17.9204	0.0	36701	8	motor-unit-spike
17.9312	0.0	36723	2	motor-unit-spike
17.9688	0.0	36800	0	motor-unit-spike
17.981	0.0	36825	2	motor-unit-spike
17.9946	0.0	36853	1	motor-unit-spike
18.2153	0.0	37305	9	motor-unit-spike
18.2183	0.0	37311	3	motor-unit-spike
18.2661	0.0	37409	1	motor-unit-spike
18.5117	0.0	37912	3	motor-unit-spike
18.5977	0.0	38088	7	motor-unit-spike
18.7065	0.0	38311	0	motor-unit-spike
18.7163	0.0	38331	4	motor-unit-spike
18.791	0.0	38484	2	motor-unit-spike
18.8467	0.0	38598	2	motor-unit-spike
18.8672	0.0	38640	9	motor-unit-spike
18.8774	0.0	38661	7	motor-unit-spike
18.8989	0.0	38705	1	motor-unit-spike
18.9009	0.0	38709	0	motor-unit-spike
18.9668	0.0	38844	0	motor-unit-spike
18.9834	0.0	38878	4	motor-unit-spike
19.1519	0.0	39223	7	motor-unit-spike
19.1655	0.0	39251	8	motor-unit-spike
19.228	0.0	39379	1	motor-unit-spike
19.2681	0.0	39461	4	motor-unit-spike
19.2773	0.0	39480	8	motor-unit-spike
19.2954	0.0	39517	6	motor-unit-spike
19.3296	0.0	39587	7	motor-unit-spike
19.3721	0.0	39674	3	motor-unit-spike
19.4155	0.0	39763	2	motor-unit-spike
19.4219	0.0	39776	3	motor-unit-spike
19.4448	0.0	39823	8	motor-unit-spike
19.4521	0.0	39838	5	motor-unit-spike
19.4775	0.0	39890	1	motor-unit-spike
19.4785	0.0	39892	6	motor-unit-spike
19.4946	0.0	39925	8	motor-unit-spike
19.5171	0.0	39971	3	motor-unit-spike
19.5669	0.0	40073	2	motor-unit-spike
19.604	0.0	40149	1	motor-unit-spike
19.7661	0.0	40481	2	motor-unit-spike
19.8862	0.0	40727	6	motor-unit-spike
19.9624	0.0	40883	4	motor-unit-spike
19.9653	0.0	40889	9	motor-unit-spike
20.0151	0.0	40991	9	motor-unit-spike
20.0171	0.0	40995	0	motor-unit-spike
20.0806	0.0	41125	7	motor-unit-spike
20.1128	0.0	41191	5	motor-unit-spike
20.1226	0.0	41211	6	motor-unit-spike
20.1353	0.0	41237	2	motor-unit-spike
20.1445	0.0	41256	0	motor-unit-spike
20.1885	0.0	41346	8	motor-unit-spike
20.2046	0.0	41379	0	motor-unit-spike
20.2715	0.0	41516	9	motor-unit-spike
20.2739	0.0	41521	0	motor-unit-spike
20.2891	0.0	41552	5	motor-unit-spike
20.3511	0.0	41679	2	motor-unit-spike
20.3979	0.0	41775	7	motor-unit-spike
20.4282	0.0	41837	2	motor-unit-spike
20.5977	0.0	42184	2	motor-unit-spike
20.6157	0.0	42221	6	motor-unit-spike
20.6494	0.0	42290	3	motor-unit-spike
20.6665	0.0	42325	0	motor-unit-spike
20.6694	0.0	42331	4	motor-unit-spike
20.6992	0.0	42392	3	motor-unit-spike
20.7021	0.0	42398	5	motor-unit-spike
20.7241	0.0	42443	9	motor-unit-spike
20.7583	0.0	42513	1	motor-unit-spike
20.7715	0.0	42540	4	motor-unit-spike
20.8726	0.0	42747	2	motor-unit-spike
20.876	0.0	42754	4	motor-unit-spike
20.8838	0.0	42770	6	motor-unit-spike
20.8916	0.0	42786	3	motor-unit-spike
20.9111	0.0	42826	8	motor-unit-spike
21.0332	0.0	43076	8	motor-unit-spike
21.043	0.0	43096	3	motor-unit-spike
21.0747	0.0	43161	1	motor-unit-spike
21.1011	0.0	43215	4	motor-unit-spike
21.1069	0.0	43227	3	motor-unit-spike
21.1987	0.0	43415	2	motor-unit-spike
21.2007	0.0	43419	9	motor-unit-spike
21.3799	0.0	43786	0	motor-unit-spike
21.4106	0.0	43849	1	motor-unit-spike
21.416	0.0	43860	3	motor-unit-spike
21.4404	0.0	43910	0	motor-unit-spike
21.4819	0.0	43995	3	motor-unit-spike
21.4902	0.0	44012	0	motor-unit-spike
21.502	0.0	44036	1	motor-unit-spike
21.5601	0.0	44155	2	motor-unit-spike
21.5835	0.0	44203	4	motor-unit-spike
21.626	0.0	44290	1	motor-unit-spike
21.6509	0.0	44341	0	motor-unit-spike
21.6826	0.0	44406	8	motor-unit-spike
21.7144	0.0	44471	0	motor-unit-spike
21.7324	0.0	44508	8	motor-unit-spike
21.7729	0.0	44591	4	motor-unit-spike
21.8877	0.0	44826	3	motor-unit-spike
22.0068	0.0	45070	7	motor-unit-spike
22.0283	0.0	45114	3	motor-unit-spike
22.0586	0.0	45176	4	motor-unit-spike
22.0776	0.0	45215	1	motor-unit-spike
22.0815	0.0	45223	7	motor-unit-spike
22.0869	0.0	45234	2	motor-unit-spike
22.0991	0.0	45259	3	motor-unit-spike
22.1392	0.0	45341	9	motor-unit-spike
22.1426	0.0	45348	0	motor-unit-spike
22.2363	0.0	45540	3	motor-unit-spike
22.2402	0.0	45548	2	motor-unit-spike
22.3647	0.0	45803	3	motor-unit-spike
22.3955	0.0	45866	6	motor-unit-spike
22.4146	0.0	45905	3	motor-unit-spike
22.5239	0.0	46129	8	motor-unit-spike
22.5249	0.0	46131	9	motor-unit-spike
22.5737	0.0	46231	8	motor-unit-spike
22.606	0.0	46297	7	motor-unit-spike
22.6089	0.0	46303	6	motor-unit-spike
22.6338	0.0	46354	9	motor-unit-spike
22.6362	0.0	46359	4	motor-unit-spike
22.7212	0.0	46533	7	motor-unit-spike
22.7427	0.0	46577	0	motor-unit-spike
22.7598	0.0	46612	4	motor-unit-spike
22.8481	0.0	46793	4	motor-unit-spike
22.9302	0.0	46961	3	motor-unit-spike
22.978	0.0	47059	6	motor-unit-spike
23.0044	0.0	47113	1	motor-unit-spike
23.022	0.0	47149	7	motor-unit-spike
23.0605	0.0	47228	3	motor-unit-spike
23.0947	0.0	47298	2	motor-unit-spike
23.1567	0.0	47425	4	motor-unit-spike
23.1787	0.0	47470	1	motor-unit-spike
23.2363	0.0	47588	0	motor-unit-spike
23.2886	0.0	47695	6	motor-unit-spike
23.29	0.0	47698	4	motor-unit-spike
23.3315	0.0	47783	8	motor-unit-spike
23.4175	0.0	47959	0	motor-unit-spike
23.4688	0.0	48064	2	motor-unit-spike
23.4712	0.0	48069	5	motor-unit-spike
23.5615	0.0	48254	0	motor-unit-spike
23.5679	0.0	48267	9	motor-unit-spike
23.5981	0.0	48329	1	motor-unit-spike
23.7588	0.0	48658	6	motor-unit-spike
23.8452	0.0	48835	9	motor-unit-spike
23.8975	0.0	48942	3	motor-unit-spike
24.0044	0.0	49161	6	motor-unit-spike
24.022	0.0	49197	1	motor-unit-spike
24.0659	0.0	49287	2	motor-unit-spike
24.0713	0.0	49298	4	motor-unit-spike
24.1152	0.0	49388	5	motor-unit-spike
24.1172	0.0	49392	7	motor-unit-spike
24.1196	0.0	49397	8	motor-unit-spike
24.123	0.0	49404	2	motor-unit-spike
24.124	0.0	49406	4	motor-unit-spike
24.1465	0.0	49452	1	motor-unit-spike
24.1567	0.0	49473	0	motor-unit-spike
24.1729	0.0	49506	2	motor-unit-spike
24.1738	0.0	49508	4	motor-unit-spike
24.3101	0.0	49787	1	motor-unit-spike
24.3599	0.0	49889	1	motor-unit-spike
24.4067	0.0	49985	8	motor-unit-spike
24.4155	0.0	50003	9	motor-unit-spike
24.4585	0.0	50091	8	motor-unit-spike
24.5044	0.0	50185	4	motor-unit-spike
24.8267	0.0	50845	5	motor-unit-spike
24.8765	0.0	50947	5	motor-unit-spike
24.9121	0.0	51020	9	motor-unit-spike
24.9512	0.0	51100	2	motor-unit-spike
24.9878	0.0	51175	6	motor-unit-spike
25.0171	0.0	51235	3	motor-unit-spike
25.0347	0.0	51271	5	motor-unit-spike
25.0669	0.0	51337	3	motor-unit-spike
25.0952	0.0	51395	8	motor-unit-spike
25.103	0.0	51411	5	motor-unit-spike
25.2544	0.0	51721	9	motor-unit-spike
25.272	0.0	51757	7	motor-unit-spike
25.2979	0.0	51810	5	motor-unit-spike
25.3057	0.0	51826	4	motor-unit-spike
25.3345	0.0	51885	0	motor-unit-spike
25.5479	0.0	52322	8	motor-unit-spike
25.5723	0.0	52372	4	motor-unit-spike
25.7246	0.0	52684	3	motor-unit-spike
25.7974	0.0	52833	9	motor-unit-spike
25.7983	0.0	52835	0	motor-unit-spike
25.8569	0.0	52955	8	motor-unit-spike
25.8662	0.0	52974	1	motor-unit-spike
26.0488	0.0	53348	4	motor-unit-spike
26.1157	0.0	53485	1	motor-unit-spike
26.1729	0.0	53602	8	motor-unit-spike
26.1982	0.0	53654	7	motor-unit-spike
26.3022	0.0	53867	6	motor-unit-spike
26.3354	0.0	53935	1	motor-unit-spike
26.3491	0.0	53963	4	motor-unit-spike
26.4087	0.0	54085	6	motor-unit-spike
26.4395	0.0	54148	2	motor-unit-spike
26.4619	0.0	54194	9	motor-unit-spike
26.5073	0.0	54287	4	motor-unit-spike
26.5508	0.0	54376	1	motor-unit-spike
26.5957	0.0	54468	3	motor-unit-spike
26.6758	0.0	54632	0	motor-unit-spike
26.7788	0.0	54843	5	motor-unit-spike
26.812	0.0	54911	2	motor-unit-spike
26.8286	0.0	54945	5	motor-unit-spike
26.8677	0.0	55025	8	motor-unit-spike
26.8984	0.0	55088	1	motor-unit-spike
26.9077	0.0	55107	2	motor-unit-spike
26.9126	0.0	55117	5	motor-unit-spike
26.9175	0.0	55127	8	motor-unit-spike
26.9224	0.0	55137	0	motor-unit-spike
26.9419	0.0	55177	9	motor-unit-spike
26.9585	0.0	55211	1	motor-unit-spike
26.9668	0.0	55228	5	motor-unit-spike
26.9761	0.0	55247	2	motor-unit-spike
27.0288	0.0	55355	3	motor-unit-spike
27.0371	0.0	55372	6	motor-unit-spike
27.0581	0.0	55415	7	motor-unit-spike
27.0581	0.0	55415	1	motor-unit-spike
27.0781	0.0	55456	8	motor-unit-spike
27.1875	0.0	55680	9	motor-unit-spike
27.3154	0.0	55942	4	motor-unit-spike
27.3989	0.0	56113	3	motor-unit-spike
27.4204	0.0	56157	8	motor-unit-spike
27.5601	0.0	56443	1	motor-unit-spike
27.6548	0.0	56637	8	motor-unit-spike
27.6924	0.0	56714	9	motor-unit-spike
27.7227	0.0	56776	8	motor-unit-spike
27.8828	0.0	57104	8	motor-unit-spike
27.9116	0.0	57163	1	motor-unit-spike
27.916	0.0	57172	0	motor-unit-spike
27.9326	0.0	57206	8	motor-unit-spike
28.0156	0.0	57376	5	motor-unit-spike
28.0254	0.0	57396	4	motor-unit-spike
28.0449	0.0	57436	1	motor-unit-spike
28.0947	0.0	57538	1	motor-unit-spike
28.123	0.0	57596	7	motor-unit-spike
28.1235	0.0	57597	2	motor-unit-spike
28.1934	0.0	57740	8	motor-unit-spike
28.1978	0.0	57749	2	motor-unit-spike
28.3184	0.0	57996	9	motor-unit-spike
28.3672	0.0	58096	6	motor-unit-spike
28.4429	0.0	58251	7	motor-unit-spike
28.481	0.0	58329	3	motor-unit-spike
28.6196	0.0	58613	2	motor-unit-spike
28.6636	0.0	58703	8	motor-unit-spike
28.8433	0.0	59071	5	motor-unit-spike
29.0449	0.0	59484	5	motor-unit-spike
29.0493	0.0	59493	8	motor-unit-spike
29.0918	0.0	59580	4	motor-unit-spike
29.1055	0.0	59608	2	motor-unit-spike
29.3247	0.0	60057	6	motor-unit-spike
29.3999	0.0	60211	6	motor-unit-spike
29.4639	0.0	60342	0	motor-unit-spike
29.4736	0.0	60362	2	motor-unit-spike
29.521	0.0	60459	6	motor-unit-spike
29.5601	0.0	60539	9	motor-unit-spike
29.645	0.0	60713	8	motor-unit-spike
29.6675	0.0	60759	7	motor-unit-spike
29.6689	0.0	60762	1	motor-unit-spike
29.9253	0.0	61287	1	motor-unit-spike
29.9258	0.0	61288	8	motor-unit-spike
30.0039	0.0	61448	8	motor-unit-spike
30.0249	0.0	61491	6	motor-unit-spike
30.062	0.0	61567	2	motor-unit-spike
30.2402	0.0	61932	7	motor-unit-spike
30.3662	0.0	62190	0	motor-unit-spike
30.3926	0.0	62244	9	motor-unit-spike
30.4365	0.0	62334	6	motor-unit-spike
30.5264	0.0	62518	2	motor-unit-spike
30.7109	0.0	62896	2	motor-unit-spike
30.833	0.0	63146	9	motor-unit-spike
30.8423	0.0	63165	1	motor-unit-spike
30.9087	0.0	63301	7	motor-unit-spike
30.917	0.0	63318	1	motor-unit-spike
30.938	0.0	63361	5	motor-unit-spike
30.9668	0.0	63420	1	motor-unit-spike
31.0186	0.0	63526	4	motor-unit-spike
31.0303	0.0	63550	0	motor-unit-spike
31.0801	0.0	63652	0	motor-unit-spike
31.1021	0.0	63697	8	motor-unit-spike
31.188	0.0	63873	7	motor-unit-spike
31.3774	0.0	64261	5	motor-unit-spike
31.4536	0.0	64417	3	motor-unit-spike
31.6421	0.0	64803	2	motor-unit-spike
31.6719	0.0	64864	8	motor-unit-spike
31.6768	0.0	64874	7	motor-unit-spike
31.7217	0.0	64966	8	motor-unit-spike
31.7773	0.0	65080	1	motor-unit-spike
31.7822	0.0	65090	2	motor-unit-spike
31.8364	0.0	65201	8	motor-unit-spike
31.8438	0.0	65216	9	motor-unit-spike
31.8843	0.0	65299	1	motor-unit-spike
31.9014	0.0	65334	7	motor-unit-spike
31.9214	0.0	65375	0	motor-unit-spike
31.9248	0.0	65382	3	motor-unit-spike
31.9341	0.0	65401	1	motor-unit-spike
31.9712	0.0	65477	0	motor-unit-spike
32.0654	0.0	65670	6	motor-unit-spike
32.1436	0.0	65830	5	motor-unit-spike
32.2344	0.0	66016	3	motor-unit-spike
32.2759	0.0	66101	8	motor-unit-spike
32.4414	0.0	66440	0	motor-unit-spike
32.5059	0.0	66572	1	motor-unit-spike
32.5718	0.0	66707	4	motor-unit-spike
32.6226	0.0	66811	5	motor-unit-spike
32.6353	0.0	66837	6	motor-unit-spike
32.6733	0.0	66915	0	motor-unit-spike
32.6772	0.0	66923	2	motor-unit-spike
32.8779	0.0	67334	1	motor-unit-spike
32.9321	0.0	67445	6	motor-unit-spike
32.9473	0.0	67476	0	motor-unit-spike
32.9692	0.0	67521	7	motor-unit-spike
33.207	0.0	68008	0	motor-unit-spike
33.2842	0.0	68166	5	motor-unit-spike
33.5068	0.0	68622	4	motor-unit-spike
33.8232	0.0	69270	3	motor-unit-spike
34.2627	0.0	70170	1	motor-unit-spike
34.6909	0.0	71047	2	motor-unit-spike
34.6938	0.0	71053	0	motor-unit-spike
34.7383	0.0	71144	3	motor-unit-spike
35.0474	0.0	71777	1	motor-unit-spike
35.312	0.0	72319	0	motor-unit-spike
