onset	duration	sample	unit_id	event_type
12.6279	0.0	25862	4	motor-unit-spike
12.6416	0.0	25890	7	motor-unit-spike
12.7041	0.0	26018	6	motor-unit-spike
12.8735	0.0	26365	2	motor-unit-spike
12.9727	0.0	26568	4	motor-unit-spike
13.0454	0.0	26717	8	motor-unit-spike
13.0547	0.0	26736	2	motor-unit-spike
13.1055	0.0	26840	1	motor-unit-spike
13.1196	0.0	26869	4	motor-unit-spike
13.1328	0.0	26896	6	motor-unit-spike
13.1611	0.0	26954	7	motor-unit-spike
13.1694	0.0	26971	4	motor-unit-spike
13.2495	0.0	27135	4	motor-unit-spike
13.2529	0.0	27142	2	motor-unit-spike
13.2993	0.0	27237	4	motor-unit-spike
13.3032	0.0	27245	8	motor-unit-spike
13.3525	0.0	27346	4	motor-unit-spike
13.3818	0.0	27406	2	motor-unit-spike
13.4316	0.0	27508	2	motor-unit-spike
13.4731	0.0	27593	4	motor-unit-spike
13.5298	0.0	27709	3	motor-unit-spike
13.543	0.0	27736	5	motor-unit-spike
13.5986	0.0	27850	0	motor-unit-spike
13.6392	0.0	27933	3	motor-unit-spike
13.7285	0.0	28116	1	motor-unit-spike
13.9902	0.0	28652	8	motor-unit-spike
14.0317	0.0	28737	3	motor-unit-spike
14.0337	0.0	28741	2	motor-unit-spike
14.0698	0.0	28815	6	motor-unit-spike
14.1226	0.0	28923	1	motor-unit-spike
14.1724	0.0	29025	1	motor-unit-spike
14.2485	0.0	29181	4	motor-unit-spike
14.2983	0.0	29283	4	motor-unit-spike
14.5405	0.0	29779	5	motor-unit-spike
14.5903	0.0	29881	5	motor-unit-spike
14.6953	0.0	30096	7	motor-unit-spike
14.7725	0.0	30254	7	motor-unit-spike
14.7808	0.0	30271	8	motor-unit-spike
14.8315	0.0	30375	1	motor-unit-spike
14.8843	0.0	30483	2	motor-unit-spike
14.894	0.0	30503	6	motor-unit-spike
14.9336	0.0	30584	8	motor-unit-spike
14.9551	0.0	30628	9	motor-unit-spike
14.9824	0.0	30684	4	motor-unit-spike
15.0049	0.0	30730	9	motor-unit-spike
15.1475	0.0	31022	7	motor-unit-spike
15.2305	0.0	31192	9	motor-unit-spike
15.2769	0.0	31287	2	motor-unit-spike
15.3784	0.0	31495	0	motor-unit-spike
15.4473	0.0	31636	2	motor-unit-spike
15.4995	0.0	31743	4	motor-unit-spike
15.5156	0.0	31776	2	motor-unit-spike
15.6851	0.0	32123	3	motor-unit-spike
15.7856	0.0	32329	4	motor-unit-spike
15.7959	0.0	32350	9	motor-unit-spike
15.8223	0.0	32404	7	motor-unit-spike
15.8271	0.0	32414	1	motor-unit-spike
15.8706	0.0	32503	9	motor-unit-spike
15.877	0.0	32516	1	motor-unit-spike
15.9268	0.0	32618	1	motor-unit-spike
15.9971	0.0	32762	4	motor-unit-spike
16.0391	0.0	32848	9	motor-unit-spike
16.209	0.0	33196	6	motor-unit-spike
16.2646	0.0	33310	4	motor-unit-spike
16.27	0.0	33321	6	motor-unit-spike
16.2749	0.0	33331	8	motor-unit-spike
16.3721	0.0	33530	4	motor-unit-spike
16.3853	0.0	33557	8	motor-unit-spike
16.3892	0.0	33565	9	motor-unit-spike
16.3975	0.0	33582	3	motor-unit-spike
16.4219	0.0	33632	4	motor-unit-spike
16.4429	0.0	33675	2	motor-unit-spike
16.4927	0.0	33777	2	motor-unit-spike
16.521	0.0	33835	3	motor-unit-spike
16.5425	0.0	33879	2	motor-unit-spike
16.5591	0.0	33913	7	motor-unit-spike
16.585	0.0	33966	5	motor-unit-spike
16.6348	0.0	34068	5	motor-unit-spike
16.6489	0.0	34097	3	motor-unit-spike
16.7632	0.0	34331	8	motor-unit-spike
16.8008	0.0	34408	0	motor-unit-spike
16.8042	0.0	34415	9	motor-unit-spike
16.813	0.0	34433	8	motor-unit-spike
16.8188	0.0	34445	2	motor-unit-spike
16.832	0.0	34472	4	motor-unit-spike
16.8628	0.0	34535	8	motor-unit-spike
16.998	0.0	34812	2	motor-unit-spike
17.0679	0.0	34955	0	motor-unit-spike
17.1641	0.0	35152	9	motor-unit-spike
17.1709	0.0	35166	1	motor-unit-spike
17.1733	0.0	35171	7	motor-unit-spike
17.1909	0.0	35207	0	motor-unit-spike
17.2046	0.0	35235	2	motor-unit-spike
17.2139	0.0	35254	9	motor-unit-spike
17.2358	0.0	35299	7	motor-unit-spike
17.2754	0.0	35380	4	motor-unit-spike
17.2856	0.0	35401	7	motor-unit-spike
17.3896	0.0	35614	8	motor-unit-spike
17.4033	0.0	35642	4	motor-unit-spike
17.4277	0.0	35692	1	motor-unit-spike
17.4956	0.0	35831	1	motor-unit-spike
17.5332	0.0	35908	7	motor-unit-spike
17.5464	0.0	35935	6	motor-unit-spike
17.6846	0.0	36218	6	motor-unit-spike
17.6958	0.0	36241	9	motor-unit-spike
17.7993	0.0	36453	2	motor-unit-spike
18.062	0.0	36991	5	motor-unit-spike
18.0796	0.0	37027	8	motor-unit-spike
18.2759	0.0	37429	0	motor-unit-spike
18.3081	0.0	37495	3	motor-unit-spike
18.4844	0.0	37856	7	motor-unit-spike
18.5112	0.0	37911	2	motor-unit-spike
18.5464	0.0	37983	7	motor-unit-spike
18.6943	0.0	38286	0	motor-unit-spike
18.752	0.0	38404	3	motor-unit-spike
18.8188	0.0	38541	8	motor-unit-spike
18.8335	0.0	38571	6	motor-unit-spike
18.9546	0.0	38819	2	motor-unit-spike
18.9731	0.0	38857	4	motor-unit-spike
19.0176	0.0	38948	2	motor-unit-spike
19.0288	0.0	38971	5	motor-unit-spike
19.0898	0.0	39096	3	motor-unit-spike
19.146	0.0	39211	6	motor-unit-spike
19.2104	0.0	39343	3	motor-unit-spike
19.3374	0.0	39603	1	motor-unit-spike
19.3804	0.0	39691	9	motor-unit-spike
19.4414	0.0	39816	9	motor-unit-spike
19.4707	0.0	39876	1	motor-unit-spike
19.4946	0.0	39925	2	motor-unit-spike
19.6636	0.0	40271	2	motor-unit-spike
19.6816	0.0	40308	4	motor-unit-spike
19.7134	0.0	40373	2	motor-unit-spike
19.7573	0.0	40463	5	motor-unit-spike
19.791	0.0	40532	7	motor-unit-spike
19.7993	0.0	40549	8	motor-unit-spike
19.7998	0.0	40550	3	motor-unit-spike
19.8662	0.0	40686	8	motor-unit-spike
19.9175	0.0	40791	8	motor-unit-spike
19.9766	0.0	40912	1	motor-unit-spike
20.0518	0.0	41066	9	motor-unit-spike
20.0576	0.0	41078	1	motor-unit-spike
20.1162	0.0	41198	8	motor-unit-spike
20.187	0.0	41343	7	motor-unit-spike
20.2021	0.0	41374	4	motor-unit-spike
20.2065	0.0	41383	1	motor-unit-spike
20.272	0.0	41517	8	motor-unit-spike
20.3848	0.0	41748	8	motor-unit-spike
20.4092	0.0	41798	9	motor-unit-spike
20.4688	0.0	41920	8	motor-unit-spike
20.5205	0.0	42026	6	motor-unit-spike
20.5605	0.0	42108	9	motor-unit-spike
20.5918	0.0	42172	3	motor-unit-spike
20.6655	0.0	42323	5	motor-unit-spike
20.7085	0.0	42411	6	motor-unit-spike
20.7358	0.0	42467	7	motor-unit-spike
20.7583	0.0	42513	6	motor-unit-spike
20.8081	0.0	42615	6	motor-unit-spike
20.834	0.0	42668	3	motor-unit-spike
20.8579	0.0	42717	6	motor-unit-spike
20.9077	0.0	42819	6	motor-unit-spike
20.9336	0.0	42872	9	motor-unit-spike
20.9385	0.0	42882	7	motor-unit-spike
21.1011	0.0	43215	7	motor-unit-spike
21.2139	0.0	43446	1	motor-unit-spike
21.229	0.0	43477	6	motor-unit-spike
21.2769	0.0	43575	8	motor-unit-spike
21.2979	0.0	43618	2	motor-unit-spike
21.3564	0.0	43738	5	motor-unit-spike
21.4062	0.0	43840	5	motor-unit-spike
21.4585	0.0	43947	5	motor-unit-spike
21.5015	0.0	44035	1	motor-unit-spike
21.5391	0.0	44112	9	motor-unit-spike
21.5542	0.0	44143	7	motor-unit-spike
21.582	0.0	44200	4	motor-unit-spike
21.6245	0.0	44287	7	motor-unit-spike
21.6543	0.0	44348	9	motor-unit-spike
21.689	0.0	44419	7	motor-unit-spike
21.7139	0.0	44470	6	motor-unit-spike
21.9302	0.0	44913	4	motor-unit-spike
21.9878	0.0	45031	2	motor-unit-spike
22.042	0.0	45142	2	motor-unit-spike
22.0674	0.0	45194	1	motor-unit-spike
22.1284	0.0	45319	3	motor-unit-spike
22.1431	0.0	45349	4	motor-unit-spike
22.1592	0.0	45382	7	motor-unit-spike
22.1943	0.0	45454	5	motor-unit-spike
22.2651	0.0	45599	8	motor-unit-spike
22.4023	0.0	45880	6	motor-unit-spike
22.4609	0.0	46000	2	motor-unit-spike
22.5469	0.0	46176	7	motor-unit-spike
22.5913	0.0	46267	1	motor-unit-spike
22.6675	0.0	46423	3	motor-unit-spike
22.7349	0.0	46561	9	motor-unit-spike
22.75	0.0	46592	7	motor-unit-spike
22.7998	0.0	46694	7	motor-unit-spike
22.8496	0.0	46796	7	motor-unit-spike
22.8511	0.0	46799	4	motor-unit-spike
22.8623	0.0	46822	8	motor-unit-spike
22.8965	0.0	46892	6	motor-unit-spike
22.9111	0.0	46922	3	motor-unit-spike
22.9297	0.0	46960	9	motor-unit-spike
23.167	0.0	47446	5	motor-unit-spike
23.2324	0.0	47580	1	motor-unit-spike
23.2935	0.0	47705	4	motor-unit-spike
23.3809	0.0	47884	9	motor-unit-spike
23.4146	0.0	47953	6	motor-unit-spike
23.4341	0.0	47993	9	motor-unit-spike
23.5015	0.0	48131	2	motor-unit-spike
23.5176	0.0	48164	7	motor-unit-spike
23.5615	0.0	48254	3	motor-unit-spike
23.5859	0.0	48304	6	motor-unit-spike
23.7246	0.0	48588	2	motor-unit-spike
23.752	0.0	48644	5	motor-unit-spike
23.8018	0.0	48746	5	motor-unit-spike
23.8252	0.0	48794	8	motor-unit-spike
23.9062	0.0	48960	6	motor-unit-spike
23.9263	0.0	49001	4	motor-unit-spike
24.0859	0.0	49328	8	motor-unit-spike
24.2617	0.0	49688	5	motor-unit-spike
24.2729	0.0	49711	3	motor-unit-spike
24.2944	0.0	49755	2	motor-unit-spike
24.3022	0.0	49771	6	motor-unit-spike
24.3687	0.0	49907	9	motor-unit-spike
24.436	0.0	50045	5	motor-unit-spike
24.4458	0.0	50065	4	motor-unit-spike
24.4507	0.0	50075	0	motor-unit-spike
24.4614	0.0	50097	9	motor-unit-spike
24.5361	0.0	50250	4	motor-unit-spike
24.5479	0.0	50274	9	motor-unit-spike
24.5986	0.0	50378	2	motor-unit-spike
24.7207	0.0	50628	0	motor-unit-spike
24.7207	0.0	50628	2	motor-unit-spike
24.7705	0.0	50730	2	motor-unit-spike
24.8701	0.0	50934	8	motor-unit-spike
24.894	0.0	50983	3	motor-unit-spike
24.9199	0.0	51036	8	motor-unit-spike
24.9531	0.0	51104	9	motor-unit-spike
25.1152	0.0	51436	5	motor-unit-spike
25.1406	0.0	51488	1	motor-unit-spike
25.2295	0.0	51670	4	motor-unit-spike
25.2305	0.0	51672	6	motor-unit-spike
25.2373	0.0	51686	7	motor-unit-spike
25.4536	0.0	52129	0	motor-unit-spike
25.457	0.0	52136	1	motor-unit-spike
25.5347	0.0	52295	5	motor-unit-spike
25.5723	0.0	52372	1	motor-unit-spike
25.5801	0.0	52388	4	motor-unit-spike
25.6089	0.0	52447	9	motor-unit-spike
25.7378	0.0	52711	0	motor-unit-spike
25.7954	0.0	52829	4	motor-unit-spike
25.7988	0.0	52836	2	motor-unit-spike
25.833	0.0	52906	9	motor-unit-spike
25.8828	0.0	53008	9	motor-unit-spike
25.9326	0.0	53110	9	motor-unit-spike
26.0049	0.0	53258	9	motor-unit-spike
26.063	0.0	53377	3	motor-unit-spike
26.0771	0.0	53406	2	motor-unit-spike
26.1123	0.0	53478	5	motor-unit-spike
26.1572	0.0	53570	9	motor-unit-spike
26.1919	0.0	53641	2	motor-unit-spike
26.2515	0.0	53763	6	motor-unit-spike
26.2739	0.0	53809	7	motor-unit-spike
26.2881	0.0	53838	9	motor-unit-spike
26.3848	0.0	54036	5	motor-unit-spike
26.4492	0.0	54168	5	motor-unit-spike
26.4502	0.0	54170	6	motor-unit-spike
26.498	0.0	54268	2	motor-unit-spike
26.5352	0.0	54344	8	motor-unit-spike
26.5586	0.0	54392	5	motor-unit-spike
26.5605	0.0	54396	4	motor-unit-spike
26.5781	0.0	54432	0	motor-unit-spike
26.6187	0.0	54515	9	motor-unit-spike
26.6685	0.0	54617	9	motor-unit-spike
26.7183	0.0	54719	9	motor-unit-spike
26.729	0.0	54741	4	motor-unit-spike
26.7671	0.0	54819	0	motor-unit-spike
26.8403	0.0	54969	3	motor-unit-spike
26.8672	0.0	55024	1	motor-unit-spike
26.9258	0.0	55144	3	motor-unit-spike
26.9771	0.0	55249	5	motor-unit-spike
27.0093	0.0	55315	3	motor-unit-spike
27.0317	0.0	55361	8	motor-unit-spike
27.063	0.0	55425	7	motor-unit-spike
27.1348	0.0	55572	0	motor-unit-spike
27.1807	0.0	55666	1	motor-unit-spike
27.2783	0.0	55866	5	motor-unit-spike
27.3184	0.0	55948	8	motor-unit-spike
27.3369	0.0	55986	3	motor-unit-spike
27.3535	0.0	56020	5	motor-unit-spike
27.4136	0.0	56143	8	motor-unit-spike
27.4546	0.0	56227	3	motor-unit-spike
27.5479	0.0	56418	3	motor-unit-spike
27.6147	0.0	56555	6	motor-unit-spike
27.7163	0.0	56763	0	motor-unit-spike
27.7212	0.0	56773	5	motor-unit-spike
27.771	0.0	56875	5	motor-unit-spike
27.8154	0.0	56966	6	motor-unit-spike
27.8467	0.0	57030	7	motor-unit-spike
27.8481	0.0	57033	9	motor-unit-spike
28.0044	0.0	57353	3	motor-unit-spike
28.0576	0.0	57462	7	motor-unit-spike
28.0703	0.0	57488	8	motor-unit-spike
28.1479	0.0	57647	0	motor-unit-spike
28.1494	0.0	57650	2	motor-unit-spike
28.229	0.0	57813	8	motor-unit-spike
28.2969	0.0	57952	9	motor-unit-spike
28.3608	0.0	58083	3	motor-unit-spike
28.374	0.0	58110	0	motor-unit-spike
28.4604	0.0	58287	8	motor-unit-spike
28.4829	0.0	58333	7	motor-unit-spike
28.5361	0.0	58442	4	motor-unit-spike
28.5659	0.0	58503	2	motor-unit-spike
28.6074	0.0	58588	4	motor-unit-spike
28.7202	0.0	58819	8	motor-unit-spike
28.749	0.0	58878	5	motor-unit-spike
28.7622	0.0	58905	9	motor-unit-spike
28.8013	0.0	58985	7	motor-unit-spike
28.9458	0.0	59281	7	motor-unit-spike
28.9497	0.0	59289	4	motor-unit-spike
29.0137	0.0	59420	5	motor-unit-spike
29.0239	0.0	59441	8	motor-unit-spike
29.0259	0.0	59445	0	motor-unit-spike
29.0439	0.0	59482	9	motor-unit-spike
29.0449	0.0	59484	1	motor-unit-spike
29.0757	0.0	59547	0	motor-unit-spike
29.0986	0.0	59594	9	motor-unit-spike
29.1709	0.0	59742	4	motor-unit-spike
29.1772	0.0	59755	9	motor-unit-spike
29.1997	0.0	59801	8	motor-unit-spike
29.2007	0.0	59803	5	motor-unit-spike
29.2266	0.0	59856	2	motor-unit-spike
29.311	0.0	60029	9	motor-unit-spike
29.3262	0.0	60060	5	motor-unit-spike
29.3364	0.0	60081	6	motor-unit-spike
29.374	0.0	60158	2	motor-unit-spike
29.418	0.0	60248	4	motor-unit-spike
29.4761	0.0	60367	9	motor-unit-spike
29.5195	0.0	60456	5	motor-unit-spike
29.5234	0.0	60464	6	motor-unit-spike
29.5781	0.0	60576	6	motor-unit-spike
29.5806	0.0	60581	3	motor-unit-spike
29.6304	0.0	60683	5	motor-unit-spike
29.6436	0.0	60710	3	motor-unit-spike
29.7773	0.0	60984	8	motor-unit-spike
29.7803	0.0	60990	7	motor-unit-spike
29.8574	0.0	61148	9	motor-unit-spike
29.9448	0.0	61327	8	motor-unit-spike
30.1162	0.0	61678	6	motor-unit-spike
30.1221	0.0	61690	1	motor-unit-spike
30.1343	0.0	61715	7	motor-unit-spike
30.1685	0.0	61785	6	motor-unit-spike
30.1768	0.0	61802	0	motor-unit-spike
30.208	0.0	61866	5	motor-unit-spike
30.2998	0.0	62054	6	motor-unit-spike
30.4087	0.0	62277	5	motor-unit-spike
30.4414	0.0	62344	7	motor-unit-spike
30.5264	0.0	62518	7	motor-unit-spike
30.5283	0.0	62522	8	motor-unit-spike
30.5552	0.0	62577	2	motor-unit-spike
30.7788	0.0	63035	8	motor-unit-spike
30.855	0.0	63191	0	motor-unit-spike
30.9873	0.0	63462	1	motor-unit-spike
31.0483	0.0	63587	3	motor-unit-spike
31.1104	0.0	63714	0	motor-unit-spike
31.1284	0.0	63751	1	motor-unit-spike
31.1606	0.0	63817	6	motor-unit-spike
31.3379	0.0	64180	3	motor-unit-spike
31.4375	0.0	64384	6	motor-unit-spike
31.4941	0.0	64500	2	motor-unit-spike
31.5728	0.0	64661	2	motor-unit-spike
31.5811	0.0	64678	4	motor-unit-spike
31.6514	0.0	64822	1	motor-unit-spike
31.6963	0.0	64914	7	motor-unit-spike
31.7197	0.0	64962	5	motor-unit-spike
31.7314	0.0	64986	4	motor-unit-spike
31.9248	0.0	65382	5	motor-unit-spike
31.9424	0.0	65418	0	motor-unit-spike
31.9434	0.0	65420	3	motor-unit-spike
32.0425	0.0	65623	2	motor-unit-spike
32.0967	0.0	65734	0	motor-unit-spike
32.2778	0.0	66105	1	motor-unit-spike
32.4209	0.0	66398	5	motor-unit-spike
32.5444	0.0	66651	7	motor-unit-spike
32.7417	0.0	67055	0	motor-unit-spike
32.9995	0.0	67583	4	motor-unit-spike
33.0078	0.0	67600	3	motor-unit-spike
33.0615	0.0	67710	2	motor-unit-spike
33.0957	0.0	67780	6	motor-unit-spike
33.1875	0.0	67968	2	motor-unit-spike
33.2773	0.0	68152	2	motor-unit-spike
33.3286	0.0	68257	8	motor-unit-spike
33.4263	0.0	68457	0	motor-unit-spike
33.4917	0.0	68591	0	motor-unit-spike
33.5293	0.0	68668	9	motor-unit-spike
33.6309	0.0	68876	3	motor-unit-spike
33.7021	0.0	69022	3	motor-unit-spike
33.8491	0.0	69323	3	motor-unit-spike
33.9702	0.0	69571	1	motor-unit-spike
34.104	0.0	69845	5	motor-unit-spike
34.334	0.0	70316	2	motor-unit-spike
34.6421	0.0	70947	0	motor-unit-spike
35.5288	0.0	72763	4	motor-unit-spike
35.8701	0.0	73462	1	motor-unit-spike
36.54	0.0	74834	0	motor-unit-spike
